ID=cds746	131
ID=cds747	1547
ID=cds748	356
ID=cds749	1568
ID=cds750	1283
ID=cds751	2705
ID=cds752	1832
ID=cds753	1268
ID=cds754	2993
ID=cds755	2432
ID=cds756	1337
ID=cds757	1475
ID=cds758	3605
ID=cds759	1070
ID=cds760	1586
ID=cds761	851
ID=cds762	2072
ID=cds763	5201
ID=cds764	671
ID=cds765	2291
ID=cds766	545
ID=cds767	2
ID=cds767	359
ID=cds768	608
ID=cds769	1109
ID=cds770	77
ID=cds771	1313
ID=cds772	2447
ID=cds773	1322
ID=cds774	260
ID=cds775	113
ID=cds775	206
ID=cds776	875
ID=cds777	1235
ID=cds778	926
ID=cds779	2507
ID=cds780	96
ID=cds780	379
ID=cds781	938
ID=cds782	422
ID=cds783	2429
ID=cds784	449
ID=cds785	524
ID=cds786	923
ID=cds787	2657
ID=cds788	2180
ID=cds789	81
ID=cds789	979
ID=cds790	926
ID=cds791	1922
ID=cds792	4310
ID=cds793	797
ID=cds794	452
ID=cds795	1943
ID=cds796	27
ID=cds796	892
ID=cds797	1055
ID=cds798	1679
ID=cds799	1208
ID=cds800	1223
ID=cds801	1433
ID=cds802	3293
ID=cds803	1541
ID=cds804	1064
ID=cds805	1025
ID=cds806	584
ID=cds807	1304
ID=cds808	2453
ID=cds809	2231
ID=cds810	440
ID=cds811	1367
ID=cds812	1295
ID=cds813	1454
ID=cds814	1586
ID=cds815	785
ID=cds816	821
ID=cds817	206
ID=cds818	1637
ID=cds819	1340
ID=cds820	23
ID=cds820	407
ID=cds821	3
ID=cds821	595
ID=cds822	320
ID=cds823	1829
ID=cds824	411
ID=cds824	1093
ID=cds825	1031
ID=cds826	3149
ID=cds827	884
ID=cds828	56
ID=cds828	284
ID=cds829	2102
ID=cds830	2954
ID=cds831	611
ID=cds832	1916
ID=cds833	689
ID=cds834	179
ID=cds835	1286
ID=cds836	1028
ID=cds837	37
ID=cds837	435
ID=cds838	1862
ID=cds839	170
ID=cds840	2366
ID=cds841	716
ID=cds842	5372
ID=cds843	986
ID=cds844	2501
ID=cds845	1085
ID=cds846	1460
ID=cds847	557
ID=cds848	911
ID=cds849	827
ID=cds850	806
ID=cds851	1472
ID=cds852	935
ID=cds853	521
ID=cds854	287
ID=cds855	920
ID=cds856	1322
ID=cds857	800
ID=cds858	1688
ID=cds859	2564
ID=cds860	2096
ID=cds861	986
ID=cds862	1388
ID=cds863	2885
ID=cds864	1253
ID=cds865	2987
ID=cds866	1592
ID=cds867	21
ID=cds867	1153
ID=cds868	2294
ID=cds869	1262
ID=cds870	1862
ID=cds871	1406
ID=cds872	248
ID=cds873	1175
ID=cds874	935
ID=cds875	1595
ID=cds876	3851
ID=cds877	677
ID=cds878	1523
ID=cds879	932
ID=cds880	983
ID=cds881	1859
ID=cds882	44
ID=cds882	278
ID=cds883	695
ID=cds884	323
ID=cds885	497
ID=cds886	257
ID=cds887	1313
ID=cds888	845
ID=cds889	1295
ID=cds890	482
ID=cds891	1700
ID=cds892	611
ID=cds893	1292
ID=cds894	2255
ID=cds895	605
ID=cds896	632
ID=cds897	122
ID=cds898	1382
ID=cds899	5
ID=cds899	1181
ID=cds900	2705
ID=cds901	674
ID=cds902	1562
ID=cds903	4505
ID=cds904	1088
ID=cds905	626
ID=cds906	1943
ID=cds907	488
ID=cds908	284
ID=cds909	3152
ID=cds910	1190
ID=cds911	1202
ID=cds912	698
ID=cds913	1199
ID=cds914	590
ID=cds915	1388
ID=cds916	44
ID=cds916	425
ID=cds917	1712
ID=cds918	2669
ID=cds919	3044
ID=cds920	1520
ID=cds921	365
ID=cds922	596
ID=cds923	962
ID=cds924	2372
ID=cds925	1292
ID=cds925	4019
ID=cds926	1316
ID=cds927	176
ID=cds928	155
ID=cds929	1112
ID=cds930	1502
ID=cds931	1775
ID=cds932	3275
ID=cds933	3275
ID=cds934	3275
ID=cds935	611
ID=cds936	602
ID=cds937	695
ID=cds938	986
ID=cds939	332
ID=cds940	1814
ID=cds941	1088
ID=cds942	1898
ID=cds943	746
ID=cds944	1004
ID=cds945	2114
ID=cds946	887
ID=cds947	1334
ID=cds948	617
ID=cds949	1628
ID=cds950	980
ID=cds951	46
ID=cds951	399
ID=cds952	3077
ID=cds953	1619
ID=cds954	1685
ID=cds955	449
ID=cds956	20
ID=cds956	434
ID=cds957	1097
ID=cds958	590
ID=cds959	674
ID=cds960	932
ID=cds961	2780
ID=cds962	281
ID=cds963	575
ID=cds964	1583
ID=cds965	509
ID=cds966	2690
ID=cds967	926
ID=cds968	1220
ID=cds969	1016
ID=cds970	671
ID=cds971	335
ID=cds972	218
ID=cds973	2978
ID=cds974	2777
ID=cds975	1484
ID=cds976	1178
ID=cds977	599
ID=cds978	1862
ID=cds979	242
ID=cds980	836
ID=cds981	1148
ID=cds982	2609
ID=cds983	932
ID=cds984	1826
ID=cds985	29
ID=cds985	431
ID=cds986	4838
ID=cds987	2684
ID=cds988	3728
ID=cds989	752
ID=cds990	1304
ID=cds990	3962
ID=cds991	1322
ID=cds992	821
ID=cds993	431
ID=cds994	1781
ID=cds995	2753
ID=cds996	3737
ID=cds997	1421
ID=cds998	854
ID=cds999	2018
ID=cds1000	2096
ID=cds1001	2147
ID=cds1002	1700
ID=cds1003	1523
ID=cds1004	1121
ID=cds1005	302
ID=cds1006	317
ID=cds1007	857
ID=cds1008	1697
ID=cds1009	1958
ID=cds1010	2306
ID=cds1011	200
ID=cds1012	1712
ID=cds1013	590
ID=cds1014	3194
ID=cds1015	914
ID=cds1016	974
ID=cds1017	1361
ID=cds1018	1010
ID=cds1019	4766
ID=cds1020	3446
ID=cds1021	20
ID=cds1021	1907
ID=cds1022	875
ID=cds1023	1670
ID=cds1024	1487
ID=cds1025	410
ID=cds1026	4547
ID=cds1027	1991
ID=cds1028	2258
ID=cds1029	148
ID=cds1029	84
ID=cds1030	665
ID=cds1031	5096
ID=cds1032	1127
ID=cds1033	1832
ID=cds1034	1790
ID=cds1035	1619
ID=cds1036	2129
ID=cds1037	1604
ID=cds1038	1391
ID=cds1039	8246
ID=cds1040	977
ID=cds1041	797
ID=cds1042	1235
ID=cds1043	488
ID=cds1044	413
ID=cds1045	1097
ID=cds1046	3905
ID=cds1047	2558
ID=cds1048	1163
ID=cds1049	710
ID=cds1050	527
ID=cds1051	2174
ID=cds1052	1334
ID=cds1053	2915
ID=cds1054	620
ID=cds1055	1520
ID=cds1056	1541
ID=cds1057	149
ID=cds1058	6029
ID=cds1059	1322
ID=cds1060	1127
ID=cds1061	2057
ID=cds1062	1067
ID=cds1063	740
ID=cds1064	959
ID=cds1065	2108
ID=cds1066	647
ID=cds1067	545
ID=cds1068	488
ID=cds1069	1391
ID=cds1070	4481
ID=cds1071	1445
ID=cds1072	1475
ID=cds1073	203
ID=cds1074	692
ID=cds1075	884
ID=cds1076	539
ID=cds1077	2633
ID=cds1078	1640
ID=cds1079	2000
ID=cds1080	1391
ID=cds1081	1112
ID=cds1082	1292
ID=cds1083	1994
ID=cds1084	152
ID=cds1085	1601
ID=cds1086	725
ID=cds1087	1169
ID=cds1088	1439
ID=cds1089	1814
ID=cds1090	497
ID=cds1091	1055
ID=cds1092	1007
ID=cds1093	2174
ID=cds1094	2654
ID=cds1095	2510
ID=cds1096	2339
ID=cds1097	227
ID=cds1098	1292
ID=cds1098	4019
ID=cds1099	1316
ID=cds1100	1304
ID=cds1100	3962
ID=cds1101	1322
ID=cds1102	2138
ID=cds1103	1679
ID=cds1104	2741
ID=cds1105	1052
ID=cds1106	3971
ID=cds1107	3929
ID=cds1108	1271
ID=cds1109	1397
ID=cds1110	2108
ID=cds1111	1247
ID=cds1112	1403
ID=cds1113	395
ID=cds1114	398
ID=cds1115	668
ID=cds1116	4076
ID=cds1117	1880
ID=cds1118	1361
ID=cds1119	617
ID=cds1120	1646
ID=cds1121	887
ID=cds1122	2081
ID=cds1123	1634
ID=cds1124	656
ID=cds1125	878
ID=cds1126	2921
ID=cds1127	2363
ID=cds1128	1478
ID=cds1129	1649
ID=cds1130	1766
ID=cds1131	1838
ID=cds1132	1181
ID=cds1133	659
ID=cds1134	200
ID=cds1135	1385
ID=cds1136	581
ID=cds1137	1121
ID=cds1138	2492
ID=cds1139	449
ID=cds1140	575
ID=cds1141	1376
ID=cds1142	1265
ID=cds1143	1547
ID=cds1144	1484
ID=cds1145	2435
ID=cds1146	1151
ID=cds1147	512
ID=cds1148	1688
ID=cds1149	1292
ID=cds1149	4019
ID=cds1150	1316
ID=cds1151	1304
ID=cds1151	3509
ID=cds1152	1322
ID=cds1153	818
ID=cds1154	1292
ID=cds1155	2294
ID=cds1156	1013
ID=cds1157	1919
ID=cds1158	992
ID=cds1159	1139
ID=cds1160	3014
ID=cds1161	824
ID=cds1162	1097
ID=cds1163	707
ID=cds1164	167
ID=cds1165	1301
ID=cds1166	1052
ID=cds1167	917
ID=cds1168	314
ID=cds1169	1244
ID=cds1170	4979
ID=cds1171	869
ID=cds1172	2627
ID=cds1173	344
ID=cds1174	878
ID=cds1175	911
ID=cds1176	1229
ID=cds1177	3233
ID=cds1178	1865
ID=cds1179	3752
ID=cds1180	1769
ID=cds1181	2024
ID=cds1182	680
ID=cds1183	1049
ID=cds1184	638
ID=cds1185	1604
ID=cds1186	1286
ID=cds1187	4073
ID=cds1188	659
ID=cds1189	2657
ID=cds1190	677
ID=cds1191	86
ID=cds1191	566
ID=cds1192	1436
ID=cds1193	1988
ID=cds1194	422
ID=cds1195	1151
ID=cds1196	3188
ID=cds1197	1928
ID=cds1198	1361
ID=cds1199	860
ID=cds1200	2078
ID=cds1201	845
ID=cds1202	1415
ID=cds1203	1304
ID=cds1203	3962
ID=cds1204	1322
ID=cds1205	1244
ID=cds1206	51
ID=cds1206	1054
ID=cds1207	824
ID=cds1208	2006
ID=cds1209	218
ID=cds1210	1145
ID=cds1211	1103
ID=cds1212	290
ID=cds1213	1547
ID=cds1214	2330
ID=cds1215	3107
ID=cds1216	4316
ID=cds1217	584
ID=cds1218	1325
ID=cds1219	1502
ID=cds1220	1235
ID=cds1221	2069
ID=cds1222	2171
ID=cds1223	4544
ID=cds1224	3674
ID=cds1225	944
ID=cds1226	860
ID=cds1227	2087
ID=cds1228	569
ID=cds1229	1823
ID=cds1230	1712
ID=cds1231	1712
ID=cds1232	1703
ID=cds1233	1445
ID=cds1234	965
ID=cds1235	1499
ID=cds1236	1790
ID=cds1237	2054
ID=cds1238	2594
ID=cds1239	953
ID=cds1240	959
ID=cds1241	1142
ID=cds1242	2834
ID=cds1243	368
ID=cds1244	1673
ID=cds1245	2948
ID=cds1246	851
ID=cds1247	2018
ID=cds1248	1370
ID=cds1249	269
ID=cds1250	1367
ID=cds1251	1886
ID=cds1252	1304
ID=cds1252	3962
ID=cds1253	1322
ID=cds1254	398
ID=cds1255	29
ID=cds1255	635
ID=cds1256	938
ID=cds1257	2564
ID=cds1258	1328
ID=cds1259	1535
ID=cds1260	1037
ID=cds1261	572
ID=cds1262	920
ID=cds1263	269
ID=cds1264	1370
ID=cds1265	1481
ID=cds1266	305
ID=cds1267	260
ID=cds1268	3029
ID=cds1269	239
ID=cds1270	1907
ID=cds1271	284
ID=cds1271	395
ID=cds1272	25
ID=cds1272	318
ID=cds1273	332
ID=cds1274	716
ID=cds1275	827
ID=cds1276	2528
ID=cds1277	1898
ID=cds1278	1667
ID=cds1279	1448
ID=cds1280	1964
ID=cds1281	1910
ID=cds1282	698
ID=cds1283	1013
ID=cds1284	1370
ID=cds1285	1286
ID=cds1286	2834
ID=cds1287	36
ID=cds1287	403
ID=cds1288	1931
ID=cds1289	665
ID=cds1290	1022
ID=cds1291	1469
ID=cds1292	1610
ID=cds1293	515
ID=cds1294	791
ID=cds1295	4589
ID=cds1296	3869
ID=cds1297	644
ID=cds1298	2714
ID=cds1299	719
ID=cds1300	1025
ID=cds1301	707
ID=cds1302	1088
ID=cds1303	1124
ID=cds1304	2579
ID=cds1305	497
ID=cds1306	1898
ID=cds1307	5408
ID=cds1308	2852
ID=cds1309	2447
ID=cds1310	1229
ID=cds1311	24
ID=cds1311	22
ID=cds1311	230
ID=cds1312	1877
ID=cds1313	1181
ID=cds1314	785
ID=cds1315	824
ID=cds1316	2969
ID=cds1317	1244
ID=cds1318	1604
ID=cds1319	986
ID=cds1320	2132
ID=cds1321	422
ID=cds1322	1112
ID=cds1323	1043
ID=cds1324	1748
ID=cds1325	545
ID=cds1326	4262
ID=cds1327	2063
ID=cds1328	908
ID=cds1329	2
ID=cds1329	407
ID=cds1330	1304
ID=cds1331	1322
ID=cds1332	46
ID=cds1332	393
ID=cds1333	1061
ID=cds1334	2024
ID=cds1335	590
ID=cds1336	563
ID=cds1337	1901
ID=cds1338	9806
ID=cds1339	1991
ID=cds1340	1124
ID=cds1341	965
